user_id,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,fans,funny,review_count,useful,yelping_since,now_date,acceptance,activation,frequency,subscribe,registeration,W1,W2,Wi,Wj
1PJ-RjMqXHeymSkLRzuIdA,59,12,59,41,0,10,97,12,105,9,34,999,81,1468,1514,3281,2007/1/21 11:19,2021/3/31 0:00,,,,,,,,,
lyV2zgMrSux_s3byOozPPw,245,3,245,48,0,13,196,185,564,5,77,8871,196,5233,1037,12069,2011/11/6 6:10,2021/3/31 0:00,,,,,,,,,
uMJsK3x-981hUP2dZAVDag,2712,55,2712,1326,34,186,487,322,2114,233,836,9324,189,6894,2134,11378,2009/5/21 6:11,2021/3/31 0:00,,,,,,,,,
qs4kM3kgCixzNBP_4sAhVg,436,19,436,174,7,24,162,70,344,12,152,3339,136,1977,1150,4669,2010/12/22 14:14,2021/3/31 0:00,,,,,,,,,
8AwcaBJjiMpQ__FPxktwwQ,341,2,341,216,5,12,93,202,745,9,115,4532,191,1539,1117,5640,2011/7/5 3:24,2021/3/31 0:00,,,,,,,,,
2vFrtkBF6uy10ksMQT-o5g,60,0,60,30,0,4,20,16,45,3,67,1566,58,378,1109,2651,2011/1/4 13:43,2021/3/31 0:00,,,,,,,,,
IzbOz9Dt-Xu1jfu-fa9x2A,442,1,442,100,3,17,181,417,234,5,69,7478,218,5167,1300,9143,2009/6/30 17:36,2021/3/31 0:00,,,,,,,,,
RAVJ9h2pbejfvuzPknleMg,15,0,15,3,0,3,10,1,32,0,3,223,8,147,1185,416,2010/7/18 22:40,2021/3/31 0:00,,,,,,,,,
7O1_x_3IlgjpY9BkiZ16xQ,59,1,59,33,0,3,33,21,58,0,35,1256,129,860,1223,2851,2011/1/29 23:33,2021/3/31 0:00,,,,,,,,,
wce0tudXf9BCeWhQRr0TiA,104,6,104,55,2,13,50,45,68,15,77,8661,286,5330,2527,10888,2009/9/28 5:24,2021/3/31 0:00,,,,,,,,,
lYp818T-xh8Ss79To5Azhw,1170,14,1170,482,12,70,950,417,5090,36,447,10390,892,7695,1659,13827,2012/6/18 18:20,2021/3/31 0:00,,,,,,,,,
xhhE0txKwQtRzgQVVdKkvg,616,8,616,265,0,22,154,220,348,22,218,6020,176,3351,1099,7549,2013/3/27 3:13,2021/3/31 0:00,,,,,,,,,
T5T_SAuW2uFuiJNQ--mtKg,791,4,791,252,3,20,398,114,550,28,139,4016,112,2037,1068,5337,2010/1/18 4:24,2021/3/31 0:00,,,,,,,,,
ZLnmZ9eQiobM-PQ76Y2Riw,366,12,366,160,2,28,122,31,252,21,174,3586,151,2943,1168,4737,2011/7/13 23:40,2021/3/31 0:00,,,,,,,,,
WfePuaS_iXGNGU6bfDe3JQ,25,3,25,10,1,9,29,1,34,5,24,586,63,658,1110,2158,2011/3/26 20:44,2021/3/31 0:00,,,,,,,,,
XBA2OF7Euo-wm5FkCyOqKA,109,4,109,72,0,10,36,17,93,7,61,2033,100,1216,1049,2955,2011/10/19 21:21,2021/3/31 0:00,,,,,,,,,
IFkSQLXXTMACoWirAYI1jw,565,0,565,306,0,19,146,59,736,11,481,2737,93,2702,1045,4076,2013/6/16 18:49,2021/3/31 0:00,,,,,,,,,
rN4RItq4xONM-cjgSfbvDQ,495,31,495,265,4,33,270,156,1655,31,214,10631,787,4465,1080,14845,2012/6/7 14:22,2021/3/31 0:00,,,,,,,,,
Wu-yg4k0EgOeU2xuG6tcyw,6,0,6,2,0,4,10,5,3,1,4,172,25,235,1279,643,2011/4/29 2:17,2021/3/31 0:00,,,,,,,,,
xxL-DwwdT5VGvss9mCzOGg,269,1,269,108,0,24,178,73,393,12,136,5903,298,3971,1752,8670,2012/6/3 11:17,2021/3/31 0:00,,,,,,,,,
Khe-fzQpJ0xPlPwFckBjHA,226,4,226,85,3,18,154,110,203,17,151,4016,198,2567,1662,7633,2012/7/9 21:44,2021/3/31 0:00,,,,,,,,,
VDseKKt5Oe-4fU-z9bHJiQ,106,4,106,39,1,4,49,3,71,9,30,737,52,572,1142,1640,2010/2/22 6:23,2021/3/31 0:00,,,,,,,,,
OIygI2H2N74-O88rtFrQVg,208,4,208,47,1,13,92,193,221,4,107,5511,120,3859,1367,7469,2006/10/18 4:54,2021/3/31 0:00,,,,,,,,,
7vCCPqR9cJoy_AY0BkdyUg,1062,17,1062,752,8,54,1105,586,1085,13,594,9607,307,6490,1116,10842,2010/6/18 23:31,2021/3/31 0:00,,,,,,,,,
6JehEvdoCvZPJ_XIxnzIIw,1045,8,1045,287,9,87,909,382,5069,14,218,7765,797,4847,1868,13135,2011/12/27 8:52,2021/3/31 0:00,,,,,,,,,
n7VTcg4-F94ziJ4eRERSdw,731,8,731,304,2,14,750,398,1039,6,206,8303,322,4893,1046,9941,2013/5/12 6:35,2021/3/31 0:00,,,,,,,,,
7JpPvfDAE_14vA1xgFOFjw,831,6,831,319,5,74,413,123,1104,60,373,24528,373,16994,3806,30576,2008/4/26 22:22,2021/3/31 0:00,,,,,,,,,
JXHrhT72U6sZJQSkFfNzjw,91,1,91,32,1,11,42,11,136,8,65,1263,89,621,1116,2524,2011/9/26 19:59,2021/3/31 0:00,,,,,,,,,
#NAME?,569,1,569,104,0,9,451,675,689,5,94,12081,155,6603,1034,13782,2010/6/12 21:32,2021/3/31 0:00,,,,,,,,,
JaGMcD5MD4tCfblBfRZBuA,16,0,16,1,0,3,23,3,21,0,3,2340,36,1234,1082,2440,2015/11/14 0:15,2021/3/31 0:00,,,,,,,,,
qZ3sJPn5NqSVFMLYGAJH_A,867,3,867,179,4,61,409,589,1403,5,498,10765,210,6285,1129,12981,2011/9/22 22:35,2021/3/31 0:00,,,,,,,,,
INclR-W_XQTYc3Uk8Bgc4g,61,0,61,21,0,8,28,11,51,2,20,1417,55,275,1389,3189,2013/4/21 9:24,2021/3/31 0:00,,,,,,,,,
GEmaBgrBPzUs92tUkIM2VA,669,22,669,543,2,94,472,1142,571,25,271,13376,213,8917,1232,14868,2013/1/3 23:15,2021/3/31 0:00,,,,,,,,,
XzpJ4uHkxARCFQiZ9bffyg,17,0,17,4,1,2,21,5,13,1,10,575,26,306,1369,2448,2011/7/16 13:51,2021/3/31 0:00,,,,,,,,,
awaidvqxPJQdsLKpZT0nCg,148,1,148,74,1,7,151,43,196,2,159,2392,118,1545,1085,3829,2012/5/16 22:15,2021/3/31 0:00,,,,,,,,,
YcmtCs2XKvWU0dv1L4tenw,599,4,599,344,6,44,382,214,1450,8,174,7329,795,5895,1019,10990,2011/8/21 19:29,2021/3/31 0:00,,,,,,,,,
sjV4NqZx5d0NqY1y7p6fEw,0,0,0,0,0,0,2,4,0,2,1,264,19,193,2141,410,2011/9/26 16:11,2021/3/31 0:00,,,,,,,,,
SRqtqW96nDIxtDM7qc1YGA,1201,44,1201,777,21,200,402,562,1484,72,475,16540,272,12727,1298,19019,2012/8/30 18:40,2021/3/31 0:00,,,,,,,,,
#NAME?,629,2,629,317,2,33,307,63,456,18,125,4149,190,1955,1098,6656,2012/4/25 19:31,2021/3/31 0:00,,,,,,,,,
vi1Y6AVgN2RWqnDCuGQxHg,36,3,36,17,1,13,23,23,53,2,18,1129,72,768,1009,1870,2011/6/17 20:14,2021/3/31 0:00,,,,,,,,,
aKcehnoot5pkZt5keAP6Tg,37,1,37,10,0,8,45,23,46,1,66,2069,150,1464,1304,3985,2012/5/5 18:06,2021/3/31 0:00,,,,,,,,,
gZHCbDOkHdHIk2d02FN3kw,2236,19,2236,1191,11,267,578,598,1987,31,1268,22664,423,17254,1153,25299,2013/1/14 19:03,2021/3/31 0:00,,,,,,,,,
H1x-M7zrDWbtnSAW6ZZznQ,590,4,590,206,1,37,178,327,478,14,260,10245,213,6950,1214,12168,2010/4/25 21:06,2021/3/31 0:00,,,,,,,,,
89CBxRWFAaA1k2UufxVUCg,70,1,70,18,0,2,19,1,64,2,27,456,20,346,2531,916,2010/3/8 14:18,2021/3/31 0:00,,,,,,,,,
rNPCGwPivRPsasy5HsKOAA,60,3,60,81,1,5,31,36,71,4,55,2497,81,1931,1006,3514,2008/8/31 5:23,2021/3/31 0:00,,,,,,,,,
X_wC1rgLot5xYG1-fzEpaQ,463,25,463,300,2,238,370,396,1303,20,553,6914,100,2144,1701,11645,2013/5/7 8:33,2021/3/31 0:00,,,,,,,,,
HyAAsCY79JtNBjjU7pn_dQ,564,10,564,381,5,63,97,411,228,60,130,10327,163,7214,1119,10698,2009/11/4 18:32,2021/3/31 0:00,,,,,,,,,
EfCuN2O6LHmxUleYT1_JeQ,8,1,8,1,0,3,11,16,21,0,11,923,67,334,1015,1757,2013/3/22 14:59,2021/3/31 0:00,,,,,,,,,
ILk4dRvuBf6Axfq3qBkoxw,249,2,249,88,1,9,124,12,368,10,93,9575,181,6449,3026,10124,2009/6/9 21:19,2021/3/31 0:00,,,,,,,,,
quDu_Z0-i9TCYvdHRnULEw,262,5,262,180,0,18,100,305,121,6,89,6075,172,3341,1103,7878,2012/11/9 16:29,2021/3/31 0:00,,,,,,,,,
Fsee2631IOb9Xz5Afl2fKA,5,0,5,4,0,3,9,9,26,2,9,469,43,209,1001,1121,2012/1/25 20:16,2021/3/31 0:00,,,,,,,,,
sGJvx1MTsetDzsnrHfJHLg,8786,82,8786,5551,72,1504,3616,2467,6700,523,8947,59715,699,57616,2266,64882,2014/6/28 0:08,2021/3/31 0:00,,,,,,,,,
GaWT2KIjIxfIBMgGIm7HGw,186,1,186,69,0,17,109,234,270,3,31,6888,157,2011,1231,7053,2015/6/13 20:23,2021/3/31 0:00,,,,,,,,,
958-hEW7UFGEsGs30ySnfw,1,0,1,2,0,0,14,2,11,0,4,73,13,121,1016,602,2011/4/18 0:46,2021/3/31 0:00,,,,,,,,,
pKEKIzZnAW5uu0DEzlYxTg,820,95,820,479,0,267,668,502,2490,25,355,4010,102,1288,1712,6796,2013/8/27 18:45,2021/3/31 0:00,,,,,,,,,
filR0kQf8cNJGkLP7tCBFg,404,15,404,160,7,19,302,79,311,8,162,9399,95,4389,1315,9940,2014/5/27 20:53,2021/3/31 0:00,,,,,,,,,
Hxbl3k9_1vZkwe2v7SxvaQ,83,0,83,12,0,6,65,83,151,0,54,3823,139,1183,1612,5045,2014/6/19 19:19,2021/3/31 0:00,,,,,,,,,
yF5d7_UzvWroVju3rrrVtg,15,0,15,1,0,2,10,10,15,2,4,383,34,169,1293,972,2014/3/31 1:25,2021/3/31 0:00,,,,,,,,,
qrzo6epsAUau7pC-EWSPKA,37,0,37,14,1,13,22,0,29,2,21,537,55,690,1171,803,2007/4/2 0:50,2021/3/31 0:00,,,,,,,,,
ET8n-r7glWYqZhuR6GcdNw,2293,207,2293,1582,112,142,1552,430,6372,174,523,18141,1316,8057,2238,27532,2008/3/28 13:26,2021/3/31 0:00,,,,,,,,,
ibvH1Y7Rh_tstiWgH0OFTA,222,38,222,203,5,14,56,26,138,22,129,1413,282,805,1488,2308,2007/5/1 20:15,2021/3/31 0:00,,,,,,,,,
IU86PZPgTDCFwJEuAg2j7g,2730,99,2730,1234,75,180,1497,384,5565,152,640,20616,1397,19088,2241,25262,2009/1/9 20:21,2021/3/31 0:00,,,,,,,,,
AM0PRGrzopQR4R5FQiQHCA,348,9,348,160,10,30,216,12,718,25,86,3186,95,2836,1550,4586,2008/9/24 18:25,2021/3/31 0:00,,,,,,,,,
aTVOFTxVdfdIhdPxcEt1Vg,683,90,683,723,89,139,365,119,487,80,298,6343,256,8269,1063,8209,2008/12/9 17:01,2021/3/31 0:00,,,,,,,,,
4TJF62R5ytolOmiMWKtjGA,125,20,125,149,3,14,88,17,77,9,39,1247,120,981,1031,1924,2009/3/4 22:45,2021/3/31 0:00,,,,,,,,,
fdRGp5Mp2Cbl5JTei-Mibg,44,1,44,13,7,7,20,4,41,3,25,826,59,819,1187,1895,2009/10/16 21:57,2021/3/31 0:00,,,,,,,,,
VL12EhEdT4OWqGq0nIqkzw,194,5,194,73,5,15,267,126,324,6,118,3725,140,3154,1645,5614,2011/6/5 16:36,2021/3/31 0:00,,,,,,,,,
nmqX1cxPOYHwql5e4U9LuA,360,100,360,783,10,55,186,273,364,41,254,4728,575,3551,1010,5851,2009/3/10 0:20,2021/3/31 0:00,,,,,,,,,
NfU0zDaTMEQ4-X9dbQWd9A,813,63,813,400,36,60,576,183,1867,29,369,8798,1915,4749,1156,13110,2010/7/21 3:42,2021/3/31 0:00,,,,,,,,,
j_orXueAYJBft-VUNbs1IA,98,1,98,38,5,19,125,64,190,11,38,820,87,694,1612,2108,2010/12/24 2:54,2021/3/31 0:00,,,,,,,,,
E0hnzH2Kx50pYjIOhMxfuA,75,2,75,40,1,10,79,24,62,5,87,1535,110,1268,1341,2710,2009/3/16 7:27,2021/3/31 0:00,,,,,,,,,
aVaa64zb_-d6VTY3XcXyIQ,339,25,339,577,2,19,132,152,178,28,402,3694,336,3725,1988,5849,2008/3/31 23:57,2021/3/31 0:00,,,,,,,,,
QJW33YrUGp-wVMI8M5mObg,493,27,493,407,15,62,107,28,300,39,265,2697,144,2403,1119,4077,2010/4/30 22:44,2021/3/31 0:00,,,,,,,,,
le3Xn9Mheb1hNxWurF7RSw,912,34,912,414,37,84,404,93,1479,97,436,3752,96,2522,1078,5199,2010/8/21 20:48,2021/3/31 0:00,,,,,,,,,
4OgPAPL0zCXmdmV5_oe3vQ,39,14,39,77,3,6,38,68,54,5,19,2321,188,1815,1193,3055,2009/11/21 2:02,2021/3/31 0:00,,,,,,,,,
HYQoxBC1y1DGPq6pGP09Tw,4105,260,4105,3671,57,170,841,1264,2013,259,864,14420,347,12078,1987,15524,2006/6/20 4:28,2021/3/31 0:00,,,,,,,,,
8po6JTB5Q7VVZrm4YYzLCQ,146,4,146,56,4,14,49,39,94,4,37,2246,110,1481,1006,3271,2010/9/11 9:45,2021/3/31 0:00,,,,,,,,,
jwbcs_eQ2QznrOyMuqz1LQ,832,66,832,405,39,64,905,118,1997,57,362,4791,449,4389,1068,6982,2010/11/26 23:13,2021/3/31 0:00,,,,,,,,,
Gg3K7jsyWEl6TlGmhodODg,528,5,528,385,23,24,62,31,206,5,202,3241,107,2218,1304,4533,2008/5/4 17:41,2021/3/31 0:00,,,,,,,,,
OS4I90fQ6PxkuqKhR_cACA,959,3,959,404,0,51,611,638,1363,19,182,14870,424,5755,1450,15520,2008/8/28 14:37,2021/3/31 0:00,,,,,,,,,
RBZ_kMjowV0t6_nv2UKaDQ,932,66,932,564,29,50,696,146,2206,44,338,7400,571,4382,1033,10074,2010/1/11 4:24,2021/3/31 0:00,,,,,,,,,
lAW03ccfMEuRZiDqvVgc0w,389,12,389,311,9,54,272,169,812,7,166,2731,156,1500,1546,5022,2011/6/3 3:06,2021/3/31 0:00,,,,,,,,,
F3swTsmAQ5u0vLZFKtkG7A,786,28,786,494,17,44,318,52,1138,25,220,4002,156,3305,1181,5432,2006/12/29 13:37,2021/3/31 0:00,,,,,,,,,
8Aq_UdlsrjhBwGWb_U-xRA,7733,293,7733,5694,145,326,1434,4782,4827,743,2092,13337,256,9772,1014,14468,2006/11/30 19:09,2021/3/31 0:00,,,,,,,,,
hR8LdFd3hskR0eZbuMT31Q,20,1,20,15,0,5,19,3,14,1,12,641,37,439,1008,1040,2009/8/25 0:06,2021/3/31 0:00,,,,,,,,,
_fGysU48tncAdUlJHbMwXw,95,0,95,52,3,20,87,7,65,12,51,1594,82,1513,1053,2749,2007/4/9 23:52,2021/3/31 0:00,,,,,,,,,
fHH6b6yDm1PSoC0G7VPRdA,368,61,368,235,13,39,293,27,449,38,62,2528,112,2613,2276,5497,2007/7/16 21:34,2021/3/31 0:00,,,,,,,,,
Wc5L6iuvSNF5WGBlqIO8nw,1595,42,1595,940,21,59,876,153,4609,37,267,6604,744,3226,1419,8904,2011/7/30 14:04,2021/3/31 0:00,,,,,,,,,
PgrCdD3iPgYzXxO8QsMnew,90,8,90,58,8,8,25,6,55,5,53,1244,58,698,1243,2377,2009/2/14 0:11,2021/3/31 0:00,,,,,,,,,
uWnVvgXhopXEPdEcI2vXrQ,293,8,293,195,11,28,111,68,303,8,176,3390,214,1593,1451,4820,2008/6/25 15:28,2021/3/31 0:00,,,,,,,,,
x0UKb1JaCtqb7yimG9ZSCA,6,0,6,0,3,2,16,2,31,0,9,422,33,255,1088,1480,2011/7/20 0:47,2021/3/31 0:00,,,,,,,,,
Dq_Jkpx4xpbh4iofayOr6g,405,8,405,386,11,49,101,162,305,28,233,6062,301,3836,1104,7571,2010/10/31 22:26,2021/3/31 0:00,,,,,,,,,
Bbar1EB4JEviStEAqUEFOg,1566,9,1566,992,2,111,470,1065,1310,33,292,29873,268,17902,1683,32024,2010/6/25 1:10,2021/3/31 0:00,,,,,,,,,
lCB2P0vuS1M7rdhRSI2Cyw,2461,133,2461,1706,22,147,636,251,1913,311,614,10214,122,7106,1278,11726,2007/4/30 19:03,2021/3/31 0:00,,,,,,,,,
0CqAmHUSWPEQdrnCbDiaVA,16,0,16,10,0,3,21,1,12,3,11,353,42,366,1428,1132,2010/9/26 20:13,2021/3/31 0:00,,,,,,,,,
tk9O-CtU5I74zBV9EruTcw,65,1,65,10,0,9,21,36,46,3,27,1621,96,1091,1269,3119,2007/4/16 22:29,2021/3/31 0:00,,,,,,,,,
FDQpUh4pC3PAP9rfRuaXmQ,174,26,174,74,2,17,175,100,892,6,83,3019,257,1209,1051,4633,2008/12/5 5:36,2021/3/31 0:00,,,,,,,,,
eqwYJSlHsGYaotedCtdX0A,25,2,25,7,11,10,16,5,41,5,29,801,112,937,1738,1436,2009/12/24 2:36,2021/3/31 0:00,,,,,,,,,
vJ9GXhmGZhpZA_HSt4VhGA,43,0,43,11,0,3,24,1,43,2,27,422,56,214,1238,1228,2010/3/27 18:13,2021/3/31 0:00,,,,,,,,,
HvdgGKbv1OHmKBPKQm-xNg,146,8,146,57,3,27,68,3,145,5,70,984,67,759,1127,2094,2007/1/25 23:55,2021/3/31 0:00,,,,,,,,,
uNIyxmljF0IVuVEifJNQ6g,106,0,106,46,0,10,36,15,65,0,31,880,65,513,1101,1817,2008/7/9 21:05,2021/3/31 0:00,,,,,,,,,
JPH-WOKa6EBMlpBGLIPuiw,20,0,20,4,2,5,12,8,30,1,24,1125,63,584,1387,2042,2010/3/22 3:03,2021/3/31 0:00,,,,,,,,,
c8FOqDRhtL7q_YsQio6bog,672,15,672,277,4,26,325,158,1827,25,285,11241,812,5936,1174,13569,2005/6/25 18:47,2021/3/31 0:00,,,,,,,,,
ZpUI9ze0YlA6nMSHwx3ZYQ,1396,26,1396,845,12,143,1195,962,1078,82,793,26916,634,18693,2462,35378,2006/12/5 17:18,2021/3/31 0:00,,,,,,,,,
_T6f-15h98uPxkDiVGUD4w,526,3,526,287,1,22,222,332,332,28,169,39377,267,19255,1200,45418,2012/10/27 21:44,2021/3/31 0:00,,,,,,,,,
Ev55kUL77kZk6xCYam5www,77,7,77,28,5,12,30,9,51,10,56,685,82,671,1014,1874,2008/5/2 4:11,2021/3/31 0:00,,,,,,,,,
IKwsGotasR27FMY2eQ2gHg,921,26,921,554,5,49,761,119,3040,18,278,2533,326,1070,1259,4114,2010/8/25 15:31,2021/3/31 0:00,,,,,,,,,
6tPXsiDVPbJhHpufXZye0g,1032,21,1032,302,11,56,1021,262,4424,26,223,7927,715,3591,1050,11394,2012/9/18 21:10,2021/3/31 0:00,,,,,,,,,
DwaaafwryFbW7C4E1gU1AA,3220,63,3220,1661,17,181,1660,1603,5726,90,871,22602,322,10177,1342,22592,2012/11/10 3:11,2021/3/31 0:00,,,,,,,,,
i_DR3vdE73nVm2GlMbGpGA,1143,10,1143,332,5,49,417,653,2258,19,230,22457,1222,15173,1158,26125,2011/11/12 16:09,2021/3/31 0:00,,,,,,,,,
yDgBhl1QH-z7UMb6i98SOA,6170,39,6170,2109,124,295,1548,1334,5867,346,1085,36703,363,22754,1172,41557,2012/4/3 1:05,2021/3/31 0:00,,,,,,,,,
JM9jODLEp8_AZeF3TwftXg,277,10,277,183,3,12,79,63,276,8,102,7527,178,4634,1559,8973,2011/2/20 4:59,2021/3/31 0:00,,,,,,,,,
aVBZ6TW7o3Lx0BjplVYF6g,24,0,24,8,1,10,34,3,25,4,20,435,49,442,1009,1046,2012/1/15 15:12,2021/3/31 0:00,,,,,,,,,
nzIq7_i0C79ToOp-U5e0fA,761,15,761,379,22,37,430,207,2450,31,216,4469,304,2723,1268,6190,2010/1/17 23:00,2021/3/31 0:00,,,,,,,,,
kjaUSiRWhR9bF9KxOMbVvg,253,1,253,77,0,7,109,446,356,2,82,6698,120,3745,1117,8078,2014/8/23 21:19,2021/3/31 0:00,,,,,,,,,
7D0DvTzJVPJp-3G2j2bzCg,219,5,219,91,15,6,149,105,215,2,226,2746,160,1460,1066,4115,2013/2/2 22:37,2021/3/31 0:00,,,,,,,,,
_cpU0VVdQcfN5AnuL6M56A,12334,4,12334,2684,7,333,2472,12154,7026,41,215,58206,302,27269,1066,59577,2015/5/15 3:20,2021/3/31 0:00,,,,,,,,,
3iC_nXdJQGhXtRNT8PUxYQ,75,0,75,16,0,8,52,32,40,2,21,1975,56,1189,1247,2565,2017/6/21 16:43,2021/3/31 0:00,,,,,,,,,
wm97KC6G0resSDXTmNIMKw,100,4,100,17,2,15,47,49,166,5,30,1641,78,1153,1333,2165,2012/6/8 5:02,2021/3/31 0:00,,,,,,,,,
50V3UxV1yeHnnXKQWKD0pA,589,11,589,125,3,33,773,199,2706,8,213,8028,885,3849,1232,12198,2011/7/1 16:29,2021/3/31 0:00,,,,,,,,,
STu__7fJCZb0rZ1DQiX4Yw,4039,39,4039,3129,35,194,1635,3797,3505,275,1076,31040,375,19669,1111,34061,2016/4/27 22:32,2021/3/31 0:00,,,,,,,,,
iqsUoSxTpzAxt8AX8OgSZA,37,0,37,10,0,8,76,20,59,4,27,1481,81,1552,1579,2769,2011/11/27 23:41,2021/3/31 0:00,,,,,,,,,
0x9xu_b0Ct_6hG6jaxpztw,863,10,863,380,1,41,217,592,476,23,391,13664,323,10519,1397,16976,2013/1/17 22:00,2021/3/31 0:00,,,,,,,,,
ohYnCSs6eTl7O6o3UySpgg,488,10,488,117,0,18,242,99,1919,11,151,5204,392,2622,1679,6475,2010/11/17 2:12,2021/3/31 0:00,,,,,,,,,
EgLnBMsMIgKCioczZZ-tPA,17,0,17,9,0,5,76,45,100,0,12,1309,58,756,1321,1934,2013/11/16 18:55,2021/3/31 0:00,,,,,,,,,
iJ97UrvPlGNttp44qsJ-4A,69,0,69,23,1,14,81,51,106,1,49,1573,100,672,2000,3839,2013/8/3 16:26,2021/3/31 0:00,,,,,,,,,
I9PpxV1JrGATW-u3gew3Ew,375,3,375,95,3,28,267,128,1346,12,122,3428,384,2218,1169,5967,2012/4/25 5:34,2021/3/31 0:00,,,,,,,,,
m8biFkGuyHKgIms5AnGIzg,364,5,364,94,2,32,248,487,545,22,85,5286,184,3078,1124,7552,2011/2/17 20:23,2021/3/31 0:00,,,,,,,,,
pq9Xw58OEUK_DS-RB7X9MQ,32,0,32,7,0,4,16,8,34,1,19,1364,45,929,1037,2004,2008/10/31 22:50,2021/3/31 0:00,,,,,,,,,
HRC0R4mQGJqpfQ0PvLCC_A,381,1,381,160,0,29,405,351,453,5,105,4765,105,2352,1110,6067,2016/10/12 20:45,2021/3/31 0:00,,,,,,,,,
yZ-vbhFPnhInlnxxEQyVdw,4589,57,4589,2134,54,325,2724,3402,4767,363,1975,31655,313,26218,1019,34026,2013/3/23 17:10,2021/3/31 0:00,,,,,,,,,
NRGJ4IvauajqqCbhT640cw,940,16,940,354,14,52,718,323,2089,38,280,11961,842,7732,1241,17114,2010/4/16 22:52,2021/3/31 0:00,,,,,,,,,
#NAME?,1673,2,1673,534,0,100,714,1250,1327,44,1073,40380,660,27051,2963,52599,2012/12/16 23:26,2021/3/31 0:00,,,,,,,,,
Sh_vUlHHY2Kuj14eF8NYZQ,107,0,107,143,0,16,53,125,100,0,46,2228,118,1125,1231,4301,2012/8/9 16:01,2021/3/31 0:00,,,,,,,,,
7lJ4DWyhZWm-WB6XKQrRGQ,26,0,26,8,0,1,22,9,26,0,14,728,29,495,1319,2078,2018/2/18 12:59,2021/3/31 0:00,,,,,,,,,
SRJV_DzWUG_KlBoCvVN4NQ,205,6,205,89,3,27,85,275,130,8,89,5100,181,3277,1097,6556,2012/8/15 0:59,2021/3/31 0:00,,,,,,,,,
5UowAg35JaQX5DBQ4v7_Vw,32,0,32,21,2,9,28,17,52,4,28,1935,53,1077,1110,2255,2012/1/9 13:59,2021/3/31 0:00,,,,,,,,,
UuAk4jHFBCHlgiAFJfubQw,80,1,80,56,0,7,25,12,74,2,71,2425,63,1825,1033,3860,2012/3/5 1:07,2021/3/31 0:00,,,,,,,,,
e_qnJqm6m4BKlNDp6-iO4Q,259,6,259,105,16,36,140,103,271,5,129,5827,102,5217,1151,7376,2009/1/2 16:36,2021/3/31 0:00,,,,,,,,,
hvs6n04dKZheWJVzhB7TDg,12,0,12,1,0,1,7,1,32,9,5,270,40,158,1085,911,2011/1/11 18:03,2021/3/31 0:00,,,,,,,,,
Kf5PVQUdDvQYf-MXoeWqZA,15044,91,15044,4906,16,467,4476,10316,11513,312,1896,90960,906,56602,1820,94999,2014/7/20 7:30,2021/3/31 0:00,,,,,,,,,
LD03XTT7yxXWz1N6ebpofw,1,0,1,0,0,0,0,0,0,0,0,30,2,9,1624,87,2017/4/28 15:29,2021/3/31 0:00,,,,,,,,,
yz0s55qwi_WqVjmbyZ9ICw,9,1,9,2,2,11,29,2,26,3,32,788,86,1554,1937,2863,2010/1/11 3:14,2021/3/31 0:00,,,,,,,,,
2l0O1EI1m0yWjFo2zSt71w,1070,79,1070,1018,40,108,350,257,742,85,403,15214,487,9520,2837,19197,2005/7/2 1:59,2021/3/31 0:00,,,,,,,,,
p3heVCnq3M0H2LMxIuuc5g,151,7,151,83,8,16,53,11,170,14,47,1169,94,943,1166,2392,2009/1/19 16:06,2021/3/31 0:00,,,,,,,,,
ow6wOP888_nHHGPjys22mA,238,4,238,109,5,28,91,96,193,15,107,1785,171,1852,1159,3680,2010/5/21 22:48,2021/3/31 0:00,,,,,,,,,
fiGqQ7pIGKyZ9G0RqWLMpg,37,1,37,18,3,11,32,2,62,3,47,1555,71,959,1728,3228,2010/5/4 16:22,2021/3/31 0:00,,,,,,,,,
Z-1RtSKYQHmqEGpaphnygg,2577,84,2577,2284,7,115,821,1643,1441,106,717,19918,554,15568,1058,22193,2009/2/20 1:55,2021/3/31 0:00,,,,,,,,,
WG3w_73scm_JUWJ_3Lgn0Q,3790,62,3790,1550,74,304,1818,2333,5766,80,1596,58465,1848,32842,5307,72066,2011/6/29 22:41,2021/3/31 0:00,,,,,,,,,
nzsv-p1O8gCfP3XijfQrIw,2429,106,2429,1671,30,200,1174,292,1737,115,963,19522,749,12392,4128,24520,2005/4/12 3:08,2021/3/31 0:00,,,,,,,,,
#NAME?,250,13,250,161,8,28,101,7,142,11,117,1829,117,1012,1761,3988,2006/9/13 23:58,2021/3/31 0:00,,,,,,,,,
drrUNO_oPVFTCl0Piew-0Q,114,5,114,27,1,9,59,34,75,9,68,4285,211,2869,2035,5842,2008/4/5 6:27,2021/3/31 0:00,,,,,,,,,
B1IQ5YmKz4WSSQXvqzZqNQ,205,8,205,94,9,11,67,12,83,9,55,1384,56,1424,1407,2562,2008/1/25 20:20,2021/3/31 0:00,,,,,,,,,
AGraTma9eEgsiJFDIy6tbg,237,1,237,284,0,21,86,29,185,10,97,1555,92,1020,1568,2129,2007/9/10 21:10,2021/3/31 0:00,,,,,,,,,
