,user_id,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,fans,funny,review_count,useful,yelping_since,now_date,acceptance,activation,frequency,subscribe,registeration,W1,W2,Wi,Wj
1494,SFBfsySKt-Rb5aBovef78w,737,56,737,630,20,29,195,63,472,35,139,3818,99,2139,1151,4708,2006/12/12 22:26,2021/3/31 0:00,4.090356211989574,80.5050736897146,0.2918893577121425,5382.0,14.297235531219105,0.13892691751477118,0.08769143770729401,0.18296726996513515,0.04365335146314432
1495,xsMd6OnEJ6_Np6Es0uxOIg,59,4,59,21,6,7,24,18,57,4,16,898,40,601,1386,1552,2007/2/28 22:01,2021/3/31 0:00,1.1197691197691197,98.41142445358265,0.0901343821697804,1545.5,14.083730701954522,0.11689633965699503,0.0674025253196135,0.15943944002031513,0.024861267963373238
1496,uLthrQwJFUYvfNzsB45iHA,29,3,29,7,0,4,22,9,42,0,16,516,48,545,1205,1544,2007/6/17 22:26,2021/3/31 0:00,1.2813278008298756,87.41222322230733,0.0618042226487524,1326.5,13.785257434025402,0.11059341779140532,0.0628690810214754,0.15161551772541865,0.021848715729796638
1497,DsHsuhUvyyW_75zFcJxkKw,567,24,567,273,41,24,147,408,475,26,196,4555,309,2431,1490,6446,2007/8/9 2:17,2021/3/31 0:00,4.326174496644295,109.21791909923135,0.20458606313281716,6870.5,13.64244999619743,0.13469112029461092,0.08769188185062883,0.17509020992615298,0.04729501607134676
1498,vXrUBAIN4aoCt7F5p0kU_g,112,2,112,75,0,21,65,8,89,5,49,2426,92,1693,2208,4361,2007/10/3 1:05,2021/3/31 0:00,1.975090579710145,163.65247302978824,0.0634433962264151,4286.0,13.49200509544452,0.12256326036975493,0.075613547446379,0.16291965953727877,0.03525913006675121
1499,CiJat5Up2jAO3B0qTbiN5Q,271,33,271,223,4,8,35,21,48,11,37,1590,31,1108,1062,1970,2008/1/27 4:38,2021/3/31 0:00,1.8549905838041432,80.6132715793703,0.20608397600685519,2349.5,13.174009430374934,0.11646914427368045,0.06998040418411933,0.15642925774022845,0.03002215523170106
1500,37HswRimgBEf7_US-c3CDA,6494,143,6494,5247,130,410,1234,770,4334,531,2189,21209,223,15949,2540,23402,2007/2/21 2:31,2021/3/31 0:00,9.213385826771654,180.07645244893027,0.4619550858652576,30391.5,14.10512016122899,0.1889250840702743,0.14076858204634918,0.2303194308102304,0.09937753227602393
1501,Ct456aEICzDfn03MHZCzsw,50,3,50,31,0,9,19,2,44,11,15,724,57,1139,1308,1162,2006/2/15 5:43,2021/3/31 0:00,0.8883792048929664,86.50508872561119,0.07735537190082645,1541.0,15.120497756483383,0.12342144630482178,0.06989335564364105,0.16943223527574794,0.023884499840066055
1502,J3d-o-CSeERm_fBWtliXdw,30,1,30,5,1,3,24,8,44,6,14,807,71,557,1162,1437,2010/6/27 16:38,2021/3/31 0:00,1.2366609294320137,108.01408645361194,0.05926454837558015,1436.0,10.757856110730854,0.08656749736233454,0.05146664435605244,0.11673896315535906,0.021296558918248658
1503,Iec0Qou1MH6zk7I4y_4nrA,34,1,34,10,2,2,13,20,26,1,13,1273,104,675,1499,2149,2010/12/11 20:54,2021/3/31 0:00,1.4336224149432955,145.53188520241753,0.03807664144495972,2100.5,10.300148300250969,0.0874161643444222,0.054141528367537606,0.1160179313667437,0.025541176936299138
1504,Fr-rSVcHBq09MrvviJ1-hg,49,5,49,26,4,9,24,15,39,6,21,603,78,324,1093,1129,2009/9/13 15:08,2021/3/31 0:00,1.0329368709972553,94.6829387842226,0.12013618677042802,1067.0,11.543790402311963,0.09602694256957292,0.05702225026960133,0.12955401042102394,0.023496712925383783
1505,N1ZCuhN0EFevaIfn6uRTNQ,97,8,97,44,1,17,55,17,98,7,44,2282,185,1761,2168,4779,2010/3/31 15:17,2021/3/31 0:00,2.2043357933579335,197.10988568199534,0.054976195873951486,4503.5,10.998940984105255,0.10616524788299042,0.06967598448556098,0.1375303044339925,0.03831268636446687
1506,QjNjVF-ZdWr-P4zUzXwpVA,433,18,433,281,4,63,159,29,320,19,85,2219,142,2016,1249,3589,2008/1/28 11:40,2021/3/31 0:00,2.8734987990392313,94.83337134805996,0.23568507157464214,3983.0,13.17046923720435,0.12472423228169371,0.07841162686303269,0.16453303344010797,0.03860485708352365
1507,_uwuKDqYXnTM2qrpcs3P2w,164,13,164,102,3,36,37,80,107,15,95,1655,82,824,1149,2233,2011/6/28 1:50,2021/3/31 0:00,1.9434290687554394,117.75568047856119,0.1731748726655348,2397.0,9.757491063959238,0.08952884249383124,0.05747979068021018,0.11707719158046478,0.029932911694609373
1508,eurIEcpGa_tTi1LMWa1pUA,78,2,78,50,5,14,41,4,87,4,47,1010,66,727,1399,2164,2006/12/12 21:10,2021/3/31 0:00,1.546819156540386,97.85009541413726,0.10510125608818252,1983.5,14.297380028899536,0.12108686442127935,0.07072340056486487,0.16437750555786843,0.027434677550106853
1509,SgqocLuiOoIP5jB46KKQIA,112,0,112,34,0,16,42,7,46,8,79,2133,57,878,1169,3287,2009/2/8 21:38,2021/3/31 0:00,2.8118049615055605,96.31575731923148,0.07240393775801841,3177.5,12.137162521864783,0.10115500860640571,0.060704181426221825,0.13592513904611475,0.02593566959459919
1510,BPZEAoU0sB6CFGusTErUuA,792,2,792,382,8,30,383,662,357,13,183,8690,206,5250,1953,11170,2010/8/22 7:08,2021/3/31 0:00,5.719406041986687,184.14764655981608,0.14352847471127042,12658.0,10.605620199254696,0.11751800326209423,0.08391509976925748,0.14640223048727216,0.055032886895253375
1511,jveIBHpWOfZFv24luiDjPA,34,3,34,9,0,4,33,17,39,1,16,963,59,795,1471,1844,2008/12/15 23:44,2021/3/31 0:00,1.2535690006798097,119.71511137078785,0.05274847307051638,1830.5,12.287504753213172,0.10159018458493305,0.05993254941526339,0.1373976195598079,0.024126729683880972
1512,4jPsIgMZT4_Ks5-myaW9Bg,124,4,124,105,5,29,39,57,80,7,162,3332,246,2750,1085,5175,2011/4/18 3:23,2021/3/31 0:00,4.7695852534562215,109.02658039045913,0.06538154037487785,5751.5,9.951701650315613,0.08966002620916826,0.059593758484985285,0.11550409364179369,0.033751183605132316
1513,ZBLZIOrO3DZJzDFlFO-bJw,716,43,716,519,9,31,233,109,334,31,108,4580,199,2521,1851,6097,2007/8/19 15:33,2021/3/31 0:00,3.2938951917882227,135.96739303037756,0.21586604030913775,6698.5,13.61355806525211,0.13620762891466368,0.08832370697505977,0.17736715488881524,0.047166426336720475
1514,gNhNKOnQHDOElrtBohBt6Q,7,0,7,2,0,5,7,0,13,0,4,316,12,322,1055,564,2008/9/16 22:21,2021/3/31 0:00,0.5345971563981042,84.17059049189682,0.03743760399334443,607.0,12.534069130732377,0.09507981057368003,0.05268289404514308,0.1315226226154045,0.01624155964524122
1515,Y_iTTjKvV5hLy-880SZzlA,1670,17,1670,768,23,98,819,479,1630,40,449,8205,272,5943,1057,10263,2010/2/21 23:19,2021/3/31 0:00,9.709555345316934,95.20753125277754,0.313915857605178,12341.5,11.102062894516694,0.12808590701501343,0.09234659980996145,0.15880656515323474,0.061628146018851866
1516,VyRICVwE3VfGynw5ly2oBA,59,4,59,34,1,6,42,2,88,7,20,1349,67,991,1185,2292,2008/7/1 14:32,2021/3/31 0:00,1.9341772151898735,92.97198232397064,0.06951640759930916,2349.5,12.745775344132634,0.10441695095159616,0.061245992982460085,0.14152517623034164,0.02413942434972041
1517,saJuyv784apZzH--psHZ3Q,4972,58,4972,3743,32,143,640,1702,3297,178,1037,11499,203,8264,1369,12713,2007/11/1 21:38,2021/3/31 0:00,9.286340394448503,102.08599085075812,0.6396723734450055,16339.5,13.41026313788121,0.17613509602836636,0.12725680439924858,0.21814972217001372,0.085245212206945
1518,r-Ck0JPoMfHI7h2X0brm2w,43,2,43,18,2,8,33,9,74,6,25,588,71,358,1029,1417,2009/8/27 20:37,2021/3/31 0:00,1.3770651117589894,88.78566824640818,0.11129919593736776,1217.0,11.58970834283976,0.09532239590554394,0.05636629282497966,0.1288076923159287,0.022882513316651237
1519,eCcjxh8zjAqn-kZVWZ_HJQ,188,22,188,82,35,28,107,31,119,12,89,2544,134,1486,1085,3252,2005/8/7 21:01,2021/3/31 0:00,2.997235023041475,69.35380275411599,0.12372974457566603,3708.0,15.644419727735949,0.13437541947030834,0.07921857003593834,0.1817863018973176,0.03180982357018377
1520,XaMwHlRaUfsSjBewVAbiQw,204,4,204,93,2,22,83,25,162,17,54,4474,127,3339,1592,6431,2010/5/19 17:51,2021/3/31 0:00,4.039572864321608,146.53237174388624,0.061078348778433024,7185.5,10.86449349760438,0.10124501491317435,0.06663240198785123,0.13099696542399258,0.03688213026798989
1521,w57Yn8npGhdDHmHFGKk2jA,788,51,788,417,9,56,402,153,644,46,137,3937,224,2625,1562,5398,2007/1/27 3:06,2021/3/31 0:00,3.4558258642765685,110.20566638952585,0.2918896321070234,6092.0,14.173499885922885,0.14358037183441236,0.09281495209027811,0.1872167352199669,0.04918095268160257
1522,woZhhAj9QrzMYBJ8M7uJFA,1087,13,1087,851,23,53,274,90,1074,46,497,6561,173,4578,1257,7572,2008/10/13 23:34,2021/3/31 0:00,6.023866348448688,100.88275730735461,0.2722997167441612,9442.0,12.460008365655183,0.12994598660894752,0.0876155630755745,0.16633199390238776,0.05123173141938748
1523,cMIVlEuCKkiEo1QkPBbMaw,42,0,42,27,0,3,35,22,38,2,28,603,66,433,1156,1938,2006/7/31 21:59,2021/3/31 0:00,1.6764705882352942,78.83166093179861,0.08036314727639543,1520.0,14.664158871397065,0.1195572700885292,0.06815404741073595,0.16374161060895925,0.02397158402225221
1524,6ObFF8-uKnOAlXuSH4TlyQ,728,13,728,207,9,45,582,135,3307,11,182,4722,746,1451,1184,7505,2011/2/6 18:09,2021/3/31 0:00,6.3386824324324325,116.71458861512147,0.4347857873958181,7212.0,10.144404517453799,0.13134585014562594,0.09786552763032022,0.16012485235212123,0.06908881756052403
1525,VYOQLKuR0Ugy9lU-QiOuLw,23,2,23,3,0,3,28,0,20,0,15,528,59,507,2003,1711,2008/12/21 22:25,2021/3/31 0:00,0.854218671992012,163.22734973873497,0.04260742898761835,1402.5,12.27122785002662,0.10621679933683942,0.06391672930359939,0.14257647927736022,0.027558750715378503
1526,bpgbVPJcG-wQ4cNBcPPIxw,1276,20,1276,1377,11,113,392,511,1027,196,546,11729,249,8414,1165,12490,2010/3/8 19:12,2021/3/31 0:00,10.721030042918455,105.32059056482353,0.20669261177335826,16441.0,11.061464750171115,0.12437829631720419,0.09075545147686359,0.15327973253917013,0.061856166613889166
1527,vqT9SNut0TaafyXIkfaxrw,235,3,235,117,11,19,230,17,248,5,133,1506,85,1442,1101,3648,2009/9/29 20:35,2021/3/31 0:00,3.3133514986376023,95.74443326573751,0.18996361431170405,3340.5,11.499363069434938,0.10563536375506453,0.06668930588988872,0.13911212902802766,0.033214263880854675
1528,cyuDrrG5eEK-TZI867MUPA,78,0,78,34,0,28,110,2,137,6,87,2095,61,1199,1288,4108,2010/11/23 21:32,2021/3/31 0:00,3.18944099378882,124.45217171490782,0.07565522831667117,3731.5,10.34935736557913,0.09034394961847413,0.05714548883910692,0.11888027026163618,0.028610643105078524
1529,SLHeaGvcew77mpermtd3Ag,592,49,592,441,13,139,238,154,599,103,259,5580,160,5322,1089,6841,2010/7/15 16:22,2021/3/31 0:00,6.281910009182736,101.69391605344745,0.1791692498450093,8951.5,10.708605217126777,0.10693049014042341,0.07299634324703223,0.13609932856381451,0.04382930410996787
1530,p4-tNsuQB6O11lp77KZKJg,49,1,49,89,1,5,22,4,82,0,12,469,19,425,1299,1036,2009/10/2 22:11,2021/3/31 0:00,0.7975365665896844,113.04531643973672,0.16269430051813472,974.5,11.490966993687733,0.10033396986107884,0.060554037860205336,0.13452743060101857,0.02636218601643177
1531,LOi1qbpl2hTP0cwSDDuyBQ,92,2,92,88,0,9,40,7,88,6,28,852,59,559,1465,2023,2010/3/20 20:58,2021/3/31 0:00,1.3808873720136519,132.83874395698857,0.13162492719860222,1746.5,11.028409004487033,0.09844683801321515,0.06099533437781497,0.13063890170757617,0.028804865121122236
1532,uEvusDwoSymbJJ0auR3muQ,1995,40,1995,1219,35,83,901,511,1583,154,666,9979,239,7528,1248,12601,2011/6/8 0:11,2021/3/31 0:00,10.096955128205128,127.18553893867193,0.30496877906204334,15173.5,9.812436306943495,0.12226818342865418,0.09210148969543548,0.14819889715487392,0.06617291968738416
1533,1PJ-RjMqXHeymSkLRzuIdA,59,12,59,41,0,10,97,12,105,9,34,999,81,1468,1514,3281,2007/1/21 11:19,2021/3/31 0:00,2.167107001321004,106.70245285944053,0.07620041753653445,2914.5,14.188989657008138,0.12074116422603874,0.07132120895195025,0.16322081819154755,0.028843475629379653
1534,lyV2zgMrSux_s3byOozPPw,245,3,245,48,0,13,196,185,564,5,77,8871,196,5233,1037,12069,2011/11/6 6:10,2021/3/31 0:00,11.63837994214079,110.33865450168415,0.060405761662782255,13184.5,9.398338276675032,0.09715445306025455,0.0715064951054892,0.11920087983284784,0.04946175495924384
1535,uMJsK3x-981hUP2dZAVDag,2712,55,2712,1326,34,186,487,322,2114,233,836,9324,189,6894,2134,11378,2009/5/21 6:11,2021/3/31 0:00,5.3317713214620435,179.93764056643235,0.3992245252935208,13892.5,11.85966423302152,0.1480959272642556,0.10641871862493099,0.18392065148851772,0.07059653957257948
1536,qs4kM3kgCixzNBP_4sAhVg,436,19,436,174,7,24,162,70,344,12,152,3339,136,1977,1150,4669,2010/12/22 14:14,2021/3/31 0:00,4.06,111.96799126846112,0.18387581372058087,5060.5,10.270792455700054,0.09925777965107263,0.06589344346393984,0.12793676604245585,0.03721610860130304
1537,8AwcaBJjiMpQ__FPxktwwQ,341,2,341,216,5,12,93,202,745,9,115,4532,191,1539,1117,5640,2011/7/5 3:24,2021/3/31 0:00,5.04923903312444,114.7035422177343,0.17769618307574075,5951.0,9.73814738763404,0.09699857745171057,0.06635170053424193,0.12334177531023104,0.04001013619483652
1538,2vFrtkBF6uy10ksMQT-o5g,60,0,60,30,0,4,20,16,45,3,67,1566,58,378,1109,2651,2011/1/4 13:43,2021/3/31 0:00,2.3904418394950406,108.3509429188624,0.06637649619151251,2326.5,10.235259335310671,0.08431450693542512,0.05159991467549724,0.1124348627583051,0.023480918010424956
1539,IzbOz9Dt-Xu1jfu-fa9x2A,442,1,442,100,3,17,181,417,234,5,69,7478,218,5167,1300,9143,2009/6/30 17:36,2021/3/31 0:00,7.033076923076923,110.64914788174433,0.08770883054892602,11003.0,11.74884782112708,0.11352909589394095,0.07674914245349541,0.14514408591070138,0.04513605523814647
1540,RAVJ9h2pbejfvuzPknleMg,15,0,15,3,0,3,10,1,32,0,3,223,8,147,1185,416,2010/7/18 22:40,2021/3/31 0:00,0.3510548523206751,110.75104840429312,0.10432569974554708,397.0,10.69967297893376,0.08726934587760286,0.05137439722801684,0.11812337595063863,0.020521753606276633
1541,7O1_x_3IlgjpY9BkiZ16xQ,59,1,59,33,0,3,33,21,58,0,35,1256,129,860,1223,2851,2011/1/29 23:33,2021/3/31 0:00,2.331152902698283,120.30662382192386,0.06080128850412724,2548.0,10.165691307323751,0.08608201334421924,0.05376962219517863,0.11385667875148647,0.025996355318252097
1542,wce0tudXf9BCeWhQRr0TiA,104,6,104,55,2,13,50,45,68,15,77,8661,286,5330,2527,10888,2009/9/28 5:24,2021/3/31 0:00,4.308666402849228,219.66591500020826,0.02166485791229551,12582.5,11.503832991101984,0.1205844550068625,0.0840829458842509,0.151960181446507,0.052709266139082264
1543,lYp818T-xh8Ss79To5Azhw,1170,14,1170,482,12,70,950,417,5090,36,447,10390,892,7695,1659,13827,2012/6/18 18:20,2021/3/31 0:00,8.334538878842677,188.93206767682454,0.30891200802206065,16402.0,8.780933911324055,0.13023361479248424,0.105281147479354,0.15168257007796587,0.08383454736504684
1544,xhhE0txKwQtRzgQVVdKkvg,616,8,616,265,0,22,154,220,348,22,218,6020,176,3351,1099,7549,2013/3/27 3:13,2021/3/31 0:00,6.868971792538671,137.19348521461,0.14710401891252955,8548.0,8.010584455091642,0.08611075272674316,0.0634466058240039,0.10559236301159065,0.0439664911276978
1545,T5T_SAuW2uFuiJNQ--mtKg,791,4,791,252,3,20,398,114,550,28,139,4016,112,2037,1068,5337,2010/1/18 4:24,2021/3/31 0:00,4.997191011235955,95.3800700112882,0.2712906057945566,5751.0,11.19730778005932,0.1132361072829002,0.07535425119143178,0.14579822417988242,0.04279402021689355
1546,ZLnmZ9eQiobM-PQ76Y2Riw,366,12,366,160,2,28,122,31,252,21,174,3586,151,2943,1168,4737,2011/7/13 23:40,2021/3/31 0:00,4.055650684931507,120.23966460108747,0.13616190307118764,5708.5,9.713932618450071,0.09236909293183808,0.061961146513698336,0.11850687408573583,0.03582490867762822
1547,WfePuaS_iXGNGU6bfDe3JQ,25,3,25,10,1,9,29,1,34,5,24,586,63,658,1110,2158,2011/3/26 20:44,2021/3/31 0:00,1.944144144144144,110.85928652429155,0.04879482657260435,1732.5,10.012692980454787,0.08044721769055022,0.04869201839494217,0.10774289785856313,0.02139762963220417
1548,XBA2OF7Euo-wm5FkCyOqKA,109,4,109,72,0,10,36,17,93,7,61,2033,100,1216,1049,2955,2011/10/19 21:21,2021/3/31 0:00,2.8169685414680647,111.05361966072341,0.08349451966473243,3152.0,9.445887519963495,0.08061826676570417,0.051334071495487035,0.10579002093496304,0.026163636862806157
1549,IFkSQLXXTMACoWirAYI1jw,565,0,565,306,0,19,146,59,736,11,481,2737,93,2702,1045,4076,2013/6/16 18:49,2021/3/31 0:00,3.9004784688995215,134.19735130092235,0.30352075669994744,4804.0,7.787038938322306,0.08853125251953615,0.06376418834507179,0.10982042929519144,0.04247653453905483
1550,rN4RItq4xONM-cjgSfbvDQ,495,31,495,265,4,33,270,156,1655,31,214,10631,787,4465,1080,14845,2012/6/7 14:22,2021/3/31 0:00,13.74537037037037,122.56706120058742,0.12187301693330216,15364.0,8.811502775876493,0.1109858047968029,0.08919989739271832,0.12971278153281132,0.07047492253375055
1551,Wu-yg4k0EgOeU2xuG6tcyw,6,0,6,2,0,4,10,5,3,1,4,172,25,235,1279,643,2011/4/29 2:17,2021/3/31 0:00,0.5027365129007036,128.90922027593393,0.039047619047619046,537.5,9.921710776484904,0.07837700392400794,0.04634104380289056,0.10591398865294854,0.018805306266899156
1552,xxL-DwwdT5VGvss9mCzOGg,269,1,269,108,0,24,178,73,393,12,136,5903,298,3971,1752,8670,2012/6/3 11:17,2021/3/31 0:00,4.948630136986301,198.57628247992702,0.07889344262295082,9421.0,8.822805916799757,0.09690067464421871,0.07091389502217595,0.11923832977957331,0.048577918049299625
1553,Khe-fzQpJ0xPlPwFckBjHA,226,4,226,85,3,18,154,110,203,17,151,4016,198,2567,1662,7633,2012/7/9 21:44,2021/3/31 0:00,4.59265944645006,190.5296627532489,0.08420090039392233,7207.0,8.723051182599438,0.09196690918305003,0.06571567253501272,0.1145318264696946,0.04315233208995374
1554,VDseKKt5Oe-4fU-z9bHJiQ,106,4,106,39,1,4,49,3,71,9,30,737,52,572,1142,1640,2010/2/22 6:23,2021/3/31 0:00,1.436077057793345,102.87123573148465,0.14309935571380128,1500.5,11.101256749562705,0.09544399167440379,0.05797146963610028,0.12765409150576698,0.025762903974691883
1555,OIygI2H2N74-O88rtFrQVg,208,4,208,47,1,13,92,193,221,4,107,5511,120,3859,1367,7469,2006/10/18 4:54,2021/3/31 0:00,5.463789319678127,94.60327109407257,0.06520577231427044,8479.5,14.449817476614191,0.12869988284335088,0.08004776150821885,0.17051963213040439,0.038230099718483825
1556,7vCCPqR9cJoy_AY0BkdyUg,1062,17,1062,752,8,54,1105,586,1085,13,594,9607,307,6490,1116,10842,2010/6/18 23:31,2021/3/31 0:00,9.71505376344086,103.50861235438211,0.2352722818218939,13623.0,10.781711536999012,0.12161553200123418,0.08837258316532395,0.1501904046438389,0.05979981042486993
1557,6JehEvdoCvZPJ_XIxnzIIw,1045,8,1045,287,9,87,909,382,5069,14,218,7765,797,4847,1868,13135,2011/12/27 8:52,2021/3/31 0:00,7.031584582441114,201.76272623249633,0.35239056977511946,13272.0,9.258399878317743,0.1347871645814037,0.10607395267043036,0.15946867719834337,0.08139484868874955
1558,n7VTcg4-F94ziJ4eRERSdw,731,8,731,304,2,14,750,398,1039,6,206,8303,322,4893,1046,9941,2013/5/12 6:35,2021/3/31 0:00,9.503824091778203,132.66940692894892,0.1810519946406189,11729.5,7.884259259259259,0.09439653663782194,0.07325032747308911,0.11257350101944194,0.05507503957687507
1559,7JpPvfDAE_14vA1xgFOFjw,831,6,831,319,5,74,413,123,1104,60,373,24528,373,16994,3806,30576,2008/4/26 22:22,2021/3/31 0:00,8.033631108775618,294.4548741177623,0.05740797248189964,36235.5,12.925579892006997,0.16785041070242926,0.1290341456160299,0.20121623599925292,0.09567128919445819
1560,JXHrhT72U6sZJQSkFfNzjw,91,1,91,32,1,11,42,11,136,8,65,1263,89,621,1116,2524,2011/9/26 19:59,2021/3/31 0:00,2.261648745519713,117.36232597486963,0.11093466424682395,2248.5,9.509013993459579,0.08280913009653586,0.052568207157188906,0.10880325222742658,0.026575438813208598
1561,#NAME?,569,1,569,104,0,9,451,675,689,5,94,12081,155,6603,1034,13782,2010/6/12 21:32,2021/3/31 0:00,13.328820116054159,95.75523795371008,0.09751740282141318,16310.5,10.798364894668795,0.11400096777481783,0.08289576951038195,0.1407382813581666,0.05616042491409591
1562,JaGMcD5MD4tCfblBfRZBuA,16,0,16,1,0,3,23,3,21,0,3,2340,36,1234,1082,2440,2015/11/14 0:15,2021/3/31 0:00,2.255083179297597,201.22331775775288,0.014299966744263386,3025.0,5.377110426648414,0.050136156029147456,0.03720522144259905,0.061251317668554704,0.02609093322570074
1563,qZ3sJPn5NqSVFMLYGAJH_A,867,3,867,179,4,61,409,589,1403,5,498,10765,210,6285,1129,12981,2011/9/22 22:35,2021/3/31 0:00,11.497785651018601,118.59656298775803,0.16266524591255702,15120.5,9.519668796106169,0.10864230866860489,0.08156531996817064,0.13191715993388853,0.05829237079819433
1564,INclR-W_XQTYc3Uk8Bgc4g,61,0,61,21,0,8,28,11,51,2,20,1417,55,275,1389,3189,2013/4/21 9:24,2021/3/31 0:00,2.2958963282937366,174.90546523286784,0.05388240114730588,2468.0,7.941432808578599,0.07237339232405843,0.04847107293830007,0.09291912446560376,0.027926549253491938
1565,GEmaBgrBPzUs92tUkIM2VA,669,22,669,543,2,94,472,1142,571,25,271,13376,213,8917,1232,14868,2013/1/3 23:15,2021/3/31 0:00,12.068181818181818,149.59552032579447,0.12055649740319152,18687.0,8.23554072553046,0.10136189501868847,0.08050197262468078,0.11929285401833226,0.06257283228190001
1566,XzpJ4uHkxARCFQiZ9bffyg,17,0,17,4,1,2,21,5,13,1,10,575,26,306,1369,2448,2011/7/16 13:51,2021/3/31 0:00,1.7881665449233017,141.0345850841725,0.027335536197056174,1677.5,9.706838923112024,0.07966283253027229,0.048838033306338756,0.10615878843438042,0.022343362423739202
1567,awaidvqxPJQdsLKpZT0nCg,148,1,148,74,1,7,151,43,196,2,159,2392,118,1545,1085,3829,2012/5/16 22:15,2021/3/31 0:00,3.529032258064516,122.31090478287848,0.11975276847798094,3942.0,8.870836185261236,0.081575353940386,0.0544051711815063,0.10493003858870524,0.031051846352036446
